Territory X Date,Target
Kuwait X 05/16/2020,1
Kuwait X 05/17/2020,1
Kuwait X 05/18/2020,1
Kuwait X 05/19/2020,1
Kuwait X 05/20/2020,1
Kuwait X 05/21/2020,1
Kuwait X 05/22/2020,1
Kuwait X 05/23/2020,1
Kuwait X 05/24/2020,1
Kuwait X 05/25/2020,1
Kuwait X 05/26/2020,1
Kuwait X 05/27/2020,1
Kuwait X 05/28/2020,1
Kuwait X 05/29/2020,1
Kuwait X 05/30/2020,1
Kuwait X 05/31/2020,1
Kuwait X 06/01/2020,1
Kuwait X 06/02/2020,1
Kuwait X 06/03/2020,1
Kuwait X 06/04/2020,1
Kuwait X 06/05/2020,1
Kuwait X 06/06/2020,1
Kuwait X 06/07/2020,1
Kyrgyzstan X 03/06/2020,0
Kyrgyzstan X 03/07/2020,0
Kyrgyzstan X 03/08/2020,0
Kyrgyzstan X 03/09/2020,0
Kyrgyzstan X 03/10/2020,0
Kyrgyzstan X 03/11/2020,0
Kyrgyzstan X 03/12/2020,0
Kyrgyzstan X 03/13/2020,0
Kyrgyzstan X 03/14/2020,0
Kyrgyzstan X 03/15/2020,0
Kyrgyzstan X 03/16/2020,0
Kyrgyzstan X 03/17/2020,0
Kyrgyzstan X 03/18/2020,0
Kyrgyzstan X 03/19/2020,0
Kyrgyzstan X 03/20/2020,0
Kyrgyzstan X 03/21/2020,0
Kyrgyzstan X 03/22/2020,0
Kyrgyzstan X 03/23/2020,0
Kyrgyzstan X 03/24/2020,0
Kyrgyzstan X 03/25/2020,0
Kyrgyzstan X 03/26/2020,0
Kyrgyzstan X 03/27/2020,0
Kyrgyzstan X 03/28/2020,0
Kyrgyzstan X 03/29/2020,0
Kyrgyzstan X 03/30/2020,0
Kyrgyzstan X 03/31/2020,0
Kyrgyzstan X 04/01/2020,0
Kyrgyzstan X 04/02/2020,1
Kyrgyzstan X 04/03/2020,1
Kyrgyzstan X 04/04/2020,1
Kyrgyzstan X 04/05/2020,1
Kyrgyzstan X 04/06/2020,1
Kyrgyzstan X 04/07/2020,1
Kyrgyzstan X 04/08/2020,1
Kyrgyzstan X 04/09/2020,1
Kyrgyzstan X 04/10/2020,1
Kyrgyzstan X 04/11/2020,1
Kyrgyzstan X 04/12/2020,1
Kyrgyzstan X 04/13/2020,1
Kyrgyzstan X 04/14/2020,1
Kyrgyzstan X 04/15/2020,1
Kyrgyzstan X 04/16/2020,1
Kyrgyzstan X 04/17/2020,1
Kyrgyzstan X 04/18/2020,1
Kyrgyzstan X 04/19/2020,1
Kyrgyzstan X 04/20/2020,1
Kyrgyzstan X 04/21/2020,1
Kyrgyzstan X 04/22/2020,1
Kyrgyzstan X 04/23/2020,1
Kyrgyzstan X 04/24/2020,1
Kyrgyzstan X 04/25/2020,1
Kyrgyzstan X 04/26/2020,1
Kyrgyzstan X 04/27/2020,1
Kyrgyzstan X 04/28/2020,1
Kyrgyzstan X 04/29/2020,1
Kyrgyzstan X 04/30/2020,1
Kyrgyzstan X 05/01/2020,1
Kyrgyzstan X 05/02/2020,1
Kyrgyzstan X 05/03/2020,1
Kyrgyzstan X 05/04/2020,1
Kyrgyzstan X 05/05/2020,1
Kyrgyzstan X 05/06/2020,1
Kyrgyzstan X 05/07/2020,1
Kyrgyzstan X 05/08/2020,1
Kyrgyzstan X 05/09/2020,1
Kyrgyzstan X 05/10/2020,1
Kyrgyzstan X 05/11/2020,1
Kyrgyzstan X 05/12/2020,1
Kyrgyzstan X 05/13/2020,1
Kyrgyzstan X 05/14/2020,1
Kyrgyzstan X 05/15/2020,1
Kyrgyzstan X 05/16/2020,1
Kyrgyzstan X 05/17/2020,1
Kyrgyzstan X 05/18/2020,1
Kyrgyzstan X 05/19/2020,1
Kyrgyzstan X 05/20/2020,1
Kyrgyzstan X 05/21/2020,1
Kyrgyzstan X 05/22/2020,1
Kyrgyzstan X 05/23/2020,1
Kyrgyzstan X 05/24/2020,1
Kyrgyzstan X 05/25/2020,1
Kyrgyzstan X 05/26/2020,1
Kyrgyzstan X 05/27/2020,1
Kyrgyzstan X 05/28/2020,1
Kyrgyzstan X 05/29/2020,1
Kyrgyzstan X 05/30/2020,1
Kyrgyzstan X 05/31/2020,1
Kyrgyzstan X 06/01/2020,1
Kyrgyzstan X 06/02/2020,1
Kyrgyzstan X 06/03/2020,1
Kyrgyzstan X 06/04/2020,1
Kyrgyzstan X 06/05/2020,1
Kyrgyzstan X 06/06/2020,1
Kyrgyzstan X 06/07/2020,1
Lao People's Democratic Republic (the) X 03/06/2020,0
Lao People's Democratic Republic (the) X 03/07/2020,0
Lao People's Democratic Republic (the) X 03/08/2020,0
Lao People's Democratic Republic (the) X 03/09/2020,0
Lao People's Democratic Republic (the) X 03/10/2020,0
Lao People's Democratic Republic (the) X 03/11/2020,0
Lao People's Democratic Republic (the) X 03/12/2020,0
Lao People's Democratic Republic (the) X 03/13/2020,0
Lao People's Democratic Republic (the) X 03/14/2020,0
Lao People's Democratic Republic (the) X 03/15/2020,0
Lao People's Democratic Republic (the) X 03/16/2020,0
Lao People's Democratic Republic (the) X 03/17/2020,0
Lao People's Democratic Republic (the) X 03/18/2020,0
Lao People's Democratic Republic (the) X 03/19/2020,0
Lao People's Democratic Republic (the) X 03/20/2020,0
Lao People's Democratic Republic (the) X 03/21/2020,0
Lao People's Democratic Republic (the) X 03/22/2020,0
Lao People's Democratic Republic (the) X 03/23/2020,0
Lao People's Democratic Republic (the) X 03/24/2020,0
Lao People's Democratic Republic (the) X 03/25/2020,0
Lao People's Democratic Republic (the) X 03/26/2020,0
Lao People's Democratic Republic (the) X 03/27/2020,0
Lao People's Democratic Republic (the) X 03/28/2020,0
Lao People's Democratic Republic (the) X 03/29/2020,0
Lao People's Democratic Republic (the) X 03/30/2020,0
Lao People's Democratic Republic (the) X 03/31/2020,0
Lao People's Democratic Republic (the) X 04/01/2020,0
Lao People's Democratic Republic (the) X 04/02/2020,1
Lao People's Democratic Republic (the) X 04/03/2020,1
Lao People's Democratic Republic (the) X 04/04/2020,1
Lao People's Democratic Republic (the) X 04/05/2020,1
Lao People's Democratic Republic (the) X 04/06/2020,1
Lao People's Democratic Republic (the) X 04/07/2020,1
Lao People's Democratic Republic (the) X 04/08/2020,1
Lao People's Democratic Republic (the) X 04/09/2020,1
Lao People's Democratic Republic (the) X 04/10/2020,1
Lao People's Democratic Republic (the) X 04/11/2020,1
Lao People's Democratic Republic (the) X 04/12/2020,1
Lao People's Democratic Republic (the) X 04/13/2020,1
Lao People's Democratic Republic (the) X 04/14/2020,1
Lao People's Democratic Republic (the) X 04/15/2020,1
Lao People's Democratic Republic (the) X 04/16/2020,1
Lao People's Democratic Republic (the) X 04/17/2020,1
Lao People's Democratic Republic (the) X 04/18/2020,1
Lao People's Democratic Republic (the) X 04/19/2020,1
Lao People's Democratic Republic (the) X 04/20/2020,1
Lao People's Democratic Republic (the) X 04/21/2020,1
Lao People's Democratic Republic (the) X 04/22/2020,1
Lao People's Democratic Republic (the) X 04/23/2020,1
Lao People's Democratic Republic (the) X 04/24/2020,1
Lao People's Democratic Republic (the) X 04/25/2020,1
Lao People's Democratic Republic (the) X 04/26/2020,1
Lao People's Democratic Republic (the) X 04/27/2020,1
Lao People's Democratic Republic (the) X 04/28/2020,1
Lao People's Democratic Republic (the) X 04/29/2020,1
Lao People's Democratic Republic (the) X 04/30/2020,1
Lao People's Democratic Republic (the) X 05/01/2020,1
Lao People's Democratic Republic (the) X 05/02/2020,1
Lao People's Democratic Republic (the) X 05/03/2020,1
Lao People's Democratic Republic (the) X 05/04/2020,1
Lao People's Democratic Republic (the) X 05/05/2020,1
Lao People's Democratic Republic (the) X 05/06/2020,1
Lao People's Democratic Republic (the) X 05/07/2020,1
Lao People's Democratic Republic (the) X 05/08/2020,1
Lao People's Democratic Republic (the) X 05/09/2020,1
Lao People's Democratic Republic (the) X 05/10/2020,1
Lao People's Democratic Republic (the) X 05/11/2020,1
Lao People's Democratic Republic (the) X 05/12/2020,1
Lao People's Democratic Republic (the) X 05/13/2020,1
Lao People's Democratic Republic (the) X 05/14/2020,1
Lao People's Democratic Republic (the) X 05/15/2020,1
Lao People's Democratic Republic (the) X 05/16/2020,1
Lao People's Democratic Republic (the) X 05/17/2020,1
Lao People's Democratic Republic (the) X 05/18/2020,1
Lao People's Democratic Republic (the) X 05/19/2020,1
Lao People's Democratic Republic (the) X 05/20/2020,1
Lao People's Democratic Republic (the) X 05/21/2020,1
Lao People's Democratic Republic (the) X 05/22/2020,1
Lao People's Democratic Republic (the) X 05/23/2020,1
Lao People's Democratic Republic (the) X 05/24/2020,1
Lao People's Democratic Republic (the) X 05/25/2020,1
Lao People's Democratic Republic (the) X 05/26/2020,1
Lao People's Democratic Republic (the) X 05/27/2020,1
Lao People's Democratic Republic (the) X 05/28/2020,1
Lao People's Democratic Republic (the) X 05/29/2020,1
Lao People's Democratic Republic (the) X 05/30/2020,1
Lao People's Democratic Republic (the) X 05/31/2020,1
Lao People's Democratic Republic (the) X 06/01/2020,1
Lao People's Democratic Republic (the) X 06/02/2020,1
Lao People's Democratic Republic (the) X 06/03/2020,1
Lao People's Democratic Republic (the) X 06/04/2020,1
Lao People's Democratic Republic (the) X 06/05/2020,1
Lao People's Democratic Republic (the) X 06/06/2020,1
Lao People's Democratic Republic (the) X 06/07/2020,1
Latvia X 03/06/2020,0
Latvia X 03/07/2020,0
Latvia X 03/08/2020,0
Latvia X 03/09/2020,0
Latvia X 03/10/2020,0
Latvia X 03/11/2020,0
Latvia X 03/12/2020,0
Latvia X 03/13/2020,0
Latvia X 03/14/2020,0
Latvia X 03/15/2020,0
Latvia X 03/16/2020,0
Latvia X 03/17/2020,0
Latvia X 03/18/2020,0
Latvia X 03/19/2020,0
Latvia X 03/20/2020,0
Latvia X 03/21/2020,0
Latvia X 03/22/2020,0
Latvia X 03/23/2020,0
Latvia X 03/24/2020,0
Latvia X 03/25/2020,0
Latvia X 03/26/2020,0
Latvia X 03/27/2020,0
Latvia X 03/28/2020,0
Latvia X 03/29/2020,0
Latvia X 03/30/2020,0
Latvia X 03/31/2020,0
Latvia X 04/01/2020,0
Latvia X 04/02/2020,1
Latvia X 04/03/2020,1
Latvia X 04/04/2020,1
Latvia X 04/05/2020,1
Latvia X 04/06/2020,1
Latvia X 04/07/2020,1
Latvia X 04/08/2020,1
Latvia X 04/09/2020,1
Latvia X 04/10/2020,1
Latvia X 04/11/2020,1
Latvia X 04/12/2020,1
Latvia X 04/13/2020,1
Latvia X 04/14/2020,1
Latvia X 04/15/2020,1
Latvia X 04/16/2020,1
Latvia X 04/17/2020,1
Latvia X 04/18/2020,1
Latvia X 04/19/2020,1
Latvia X 04/20/2020,1
Latvia X 04/21/2020,1
Latvia X 04/22/2020,1
Latvia X 04/23/2020,1
Latvia X 04/24/2020,1
Latvia X 04/25/2020,1
Latvia X 04/26/2020,1
Latvia X 04/27/2020,1
Latvia X 04/28/2020,1
Latvia X 04/29/2020,1
Latvia X 04/30/2020,1
Latvia X 05/01/2020,1
Latvia X 05/02/2020,1
Latvia X 05/03/2020,1
Latvia X 05/04/2020,1
Latvia X 05/05/2020,1
Latvia X 05/06/2020,1
Latvia X 05/07/2020,1
Latvia X 05/08/2020,1
Latvia X 05/09/2020,1
Latvia X 05/10/2020,1
Latvia X 05/11/2020,1
Latvia X 05/12/2020,1
Latvia X 05/13/2020,1
Latvia X 05/14/2020,1
Latvia X 05/15/2020,1
Latvia X 05/16/2020,1
Latvia X 05/17/2020,1
Latvia X 05/18/2020,1
Latvia X 05/19/2020,1
Latvia X 05/20/2020,1
Latvia X 05/21/2020,1
Latvia X 05/22/2020,1
Latvia X 05/23/2020,1
Latvia X 05/24/2020,1
Latvia X 05/25/2020,1
Latvia X 05/26/2020,1
Latvia X 05/27/2020,1
Latvia X 05/28/2020,1
Latvia X 05/29/2020,1
Latvia X 05/30/2020,1
Latvia X 05/31/2020,1
Latvia X 06/01/2020,1
Latvia X 06/02/2020,1
Latvia X 06/03/2020,1
Latvia X 06/04/2020,1
Latvia X 06/05/2020,1
Latvia X 06/06/2020,1
Latvia X 06/07/2020,1
Lebanon X 03/06/2020,0
Lebanon X 03/07/2020,0
Lebanon X 03/08/2020,0
Lebanon X 03/09/2020,0
Lebanon X 03/10/2020,1
Lebanon X 03/11/2020,3
Lebanon X 03/12/2020,3
Lebanon X 03/13/2020,3
Lebanon X 03/14/2020,3
Lebanon X 03/15/2020,3
Lebanon X 03/16/2020,3
Lebanon X 03/17/2020,3
Lebanon X 03/18/2020,3
Lebanon X 03/19/2020,4
Lebanon X 03/20/2020,4
Lebanon X 03/21/2020,4
Lebanon X 03/22/2020,4
Lebanon X 03/23/2020,4
Lebanon X 03/24/2020,4
Lebanon X 03/25/2020,6
Lebanon X 03/26/2020,6
Lebanon X 03/27/2020,8
Lebanon X 03/28/2020,8
Lebanon X 03/29/2020,10
Lebanon X 03/30/2020,11
Lebanon X 03/31/2020,12
Lebanon X 04/01/2020,14
Lebanon X 04/02/2020,16
Lebanon X 04/03/2020,18
Lebanon X 04/04/2020,20
Lebanon X 04/05/2020,21
Lebanon X 04/06/2020,23
Lebanon X 04/07/2020,24
Lebanon X 04/08/2020,25
Lebanon X 04/09/2020,26
Lebanon X 04/10/2020,27
Lebanon X 04/11/2020,29
Lebanon X 04/12/2020,30
Lebanon X 04/13/2020,31
Lebanon X 04/14/2020,32
Lebanon X 04/15/2020,33
Lebanon X 04/16/2020,35
Lebanon X 04/17/2020,36
Lebanon X 04/18/2020,37
Lebanon X 04/19/2020,39
Lebanon X 04/20/2020,40
Lebanon X 04/21/2020,41
Lebanon X 04/22/2020,42
Lebanon X 04/23/2020,44
Lebanon X 04/24/2020,45
Lebanon X 04/25/2020,46
Lebanon X 04/26/2020,47
Lebanon X 04/27/2020,49
Lebanon X 04/28/2020,50
Lebanon X 04/29/2020,52
Lebanon X 04/30/2020,53
Lebanon X 05/01/2020,54
Lebanon X 05/02/2020,56
Lebanon X 05/03/2020,57
Lebanon X 05/04/2020,59
Lebanon X 05/05/2020,60
Lebanon X 05/06/2020,61
Lebanon X 05/07/2020,63
Lebanon X 05/08/2020,64
Lebanon X 05/09/2020,66
Lebanon X 05/10/2020,68
Lebanon X 05/11/2020,69
Lebanon X 05/12/2020,71
Lebanon X 05/13/2020,72
Lebanon X 05/14/2020,74
Lebanon X 05/15/2020,75
Lebanon X 05/16/2020,77
Lebanon X 05/17/2020,78
Lebanon X 05/18/2020,80
Lebanon X 05/19/2020,82
Lebanon X 05/20/2020,83
Lebanon X 05/21/2020,85
Lebanon X 05/22/2020,87
Lebanon X 05/23/2020,88
Lebanon X 05/24/2020,90
Lebanon X 05/25/2020,92
Lebanon X 05/26/2020,93
Lebanon X 05/27/2020,95
Lebanon X 05/28/2020,97
Lebanon X 05/29/2020,98
Lebanon X 05/30/2020,100
Lebanon X 05/31/2020,102
Lebanon X 06/01/2020,104
Lebanon X 06/02/2020,106
Lebanon X 06/03/2020,108
Lebanon X 06/04/2020,109
Lebanon X 06/05/2020,111
Lebanon X 06/06/2020,113
Lebanon X 06/07/2020,115
Lesotho X 03/06/2020,0
Lesotho X 03/07/2020,0
Lesotho X 03/08/2020,0
Lesotho X 03/09/2020,0
Lesotho X 03/10/2020,0
Lesotho X 03/11/2020,0
Lesotho X 03/12/2020,0
Lesotho X 03/13/2020,0
Lesotho X 03/14/2020,0
Lesotho X 03/15/2020,0
Lesotho X 03/16/2020,0
Lesotho X 03/17/2020,0
Lesotho X 03/18/2020,0
Lesotho X 03/19/2020,0
Lesotho X 03/20/2020,0
Lesotho X 03/21/2020,0
Lesotho X 03/22/2020,0
Lesotho X 03/23/2020,0
Lesotho X 03/24/2020,0
Lesotho X 03/25/2020,0
Lesotho X 03/26/2020,0
Lesotho X 03/27/2020,0
Lesotho X 03/28/2020,0
Lesotho X 03/29/2020,0
Lesotho X 03/30/2020,0
Lesotho X 03/31/2020,0
Lesotho X 04/01/2020,0
Lesotho X 04/02/2020,1
Lesotho X 04/03/2020,1
Lesotho X 04/04/2020,1
Lesotho X 04/05/2020,1
Lesotho X 04/06/2020,1
Lesotho X 04/07/2020,1
Lesotho X 04/08/2020,1
Lesotho X 04/09/2020,1
Lesotho X 04/10/2020,1
Lesotho X 04/11/2020,1
Lesotho X 04/12/2020,1
Lesotho X 04/13/2020,1
Lesotho X 04/14/2020,1
Lesotho X 04/15/2020,1
Lesotho X 04/16/2020,1
Lesotho X 04/17/2020,1
Lesotho X 04/18/2020,1
Lesotho X 04/19/2020,1
Lesotho X 04/20/2020,1
Lesotho X 04/21/2020,1
Lesotho X 04/22/2020,1
Lesotho X 04/23/2020,1
Lesotho X 04/24/2020,1
Lesotho X 04/25/2020,1
Lesotho X 04/26/2020,1
Lesotho X 04/27/2020,1
Lesotho X 04/28/2020,1
Lesotho X 04/29/2020,1
Lesotho X 04/30/2020,1
Lesotho X 05/01/2020,1
Lesotho X 05/02/2020,1
Lesotho X 05/03/2020,1
Lesotho X 05/04/2020,1
Lesotho X 05/05/2020,1
Lesotho X 05/06/2020,1
Lesotho X 05/07/2020,1
Lesotho X 05/08/2020,1
Lesotho X 05/09/2020,1
Lesotho X 05/10/2020,1
Lesotho X 05/11/2020,1
Lesotho X 05/12/2020,1
Lesotho X 05/13/2020,1
Lesotho X 05/14/2020,1
Lesotho X 05/15/2020,1
Lesotho X 05/16/2020,1
Lesotho X 05/17/2020,1
Lesotho X 05/18/2020,1
Lesotho X 05/19/2020,1
Lesotho X 05/20/2020,1
Lesotho X 05/21/2020,1
Lesotho X 05/22/2020,1
Lesotho X 05/23/2020,1
Lesotho X 05/24/2020,1
Lesotho X 05/25/2020,1
Lesotho X 05/26/2020,1
Lesotho X 05/27/2020,1
Lesotho X 05/28/2020,1
Lesotho X 05/29/2020,1
Lesotho X 05/30/2020,1
Lesotho X 05/31/2020,1
Lesotho X 06/01/2020,1
Lesotho X 06/02/2020,1
Lesotho X 06/03/2020,1
Lesotho X 06/04/2020,1
Lesotho X 06/05/2020,1
Lesotho X 06/06/2020,1
Lesotho X 06/07/2020,1
Liberia X 03/06/2020,0
Liberia X 03/07/2020,0
Liberia X 03/08/2020,0
Liberia X 03/09/2020,0
Liberia X 03/10/2020,0
Liberia X 03/11/2020,0
Liberia X 03/12/2020,0
Liberia X 03/13/2020,0
Liberia X 03/14/2020,0
Liberia X 03/15/2020,0
Liberia X 03/16/2020,0
Liberia X 03/17/2020,0
Liberia X 03/18/2020,0
Liberia X 03/19/2020,0
Liberia X 03/20/2020,0
Liberia X 03/21/2020,0
Liberia X 03/22/2020,0
Liberia X 03/23/2020,0
Liberia X 03/24/2020,0
Liberia X 03/25/2020,0
Liberia X 03/26/2020,0
Liberia X 03/27/2020,0
Liberia X 03/28/2020,0
Liberia X 03/29/2020,0
Liberia X 03/30/2020,0
Liberia X 03/31/2020,0
Liberia X 04/01/2020,0
Liberia X 04/02/2020,1
Liberia X 04/03/2020,1
Liberia X 04/04/2020,1
Liberia X 04/05/2020,1
Liberia X 04/06/2020,1
Liberia X 04/07/2020,1
Liberia X 04/08/2020,1
Liberia X 04/09/2020,1
Liberia X 04/10/2020,1
Liberia X 04/11/2020,1
Liberia X 04/12/2020,1
Liberia X 04/13/2020,1
Liberia X 04/14/2020,1
Liberia X 04/15/2020,1
Liberia X 04/16/2020,1
Liberia X 04/17/2020,1
Liberia X 04/18/2020,1
Liberia X 04/19/2020,1
Liberia X 04/20/2020,1
Liberia X 04/21/2020,1
Liberia X 04/22/2020,1
Liberia X 04/23/2020,1
Liberia X 04/24/2020,1
Liberia X 04/25/2020,1
Liberia X 04/26/2020,1
Liberia X 04/27/2020,1
Liberia X 04/28/2020,1
Liberia X 04/29/2020,1
Liberia X 04/30/2020,1
Liberia X 05/01/2020,1
Liberia X 05/02/2020,1
Liberia X 05/03/2020,1
Liberia X 05/04/2020,1
Liberia X 05/05/2020,1
Liberia X 05/06/2020,1
Liberia X 05/07/2020,1
Liberia X 05/08/2020,1
Liberia X 05/09/2020,1
Liberia X 05/10/2020,1
Liberia X 05/11/2020,1
Liberia X 05/12/2020,1
Liberia X 05/13/2020,1
Liberia X 05/14/2020,1
Liberia X 05/15/2020,1
Liberia X 05/16/2020,1
Liberia X 05/17/2020,1
Liberia X 05/18/2020,1
Liberia X 05/19/2020,1
Liberia X 05/20/2020,1
Liberia X 05/21/2020,1
Liberia X 05/22/2020,1
Liberia X 05/23/2020,1
Liberia X 05/24/2020,1
Liberia X 05/25/2020,1
Liberia X 05/26/2020,1
Liberia X 05/27/2020,1
Liberia X 05/28/2020,1
Liberia X 05/29/2020,1
Liberia X 05/30/2020,1
Liberia X 05/31/2020,1
Liberia X 06/01/2020,1
Liberia X 06/02/2020,1
Liberia X 06/03/2020,1
Liberia X 06/04/2020,1
Liberia X 06/05/2020,1
Liberia X 06/06/2020,1
Liberia X 06/07/2020,1
Libya X 03/06/2020,0
Libya X 03/07/2020,0
Libya X 03/08/2020,0
Libya X 03/09/2020,0
Libya X 03/10/2020,0
Libya X 03/11/2020,0
Libya X 03/12/2020,0
Libya X 03/13/2020,0
Libya X 03/14/2020,0
Libya X 03/15/2020,0
Libya X 03/16/2020,0
Libya X 03/17/2020,0
Libya X 03/18/2020,0
Libya X 03/19/2020,0
Libya X 03/20/2020,0
Libya X 03/21/2020,0
Libya X 03/22/2020,0
Libya X 03/23/2020,0
Libya X 03/24/2020,0
Libya X 03/25/2020,0
Libya X 03/26/2020,0
Libya X 03/27/2020,0
Libya X 03/28/2020,0
Libya X 03/29/2020,0
Libya X 03/30/2020,0
Libya X 03/31/2020,0
Libya X 04/01/2020,0
Libya X 04/02/2020,1
Libya X 04/03/2020,1
Libya X 04/04/2020,1
Libya X 04/05/2020,1
Libya X 04/06/2020,1
Libya X 04/07/2020,1
Libya X 04/08/2020,1
Libya X 04/09/2020,1
Libya X 04/10/2020,1
Libya X 04/11/2020,1
Libya X 04/12/2020,1
Libya X 04/13/2020,1
Libya X 04/14/2020,1
Libya X 04/15/2020,1
Libya X 04/16/2020,1
Libya X 04/17/2020,1
Libya X 04/18/2020,1
Libya X 04/19/2020,1
Libya X 04/20/2020,1
Libya X 04/21/2020,1
Libya X 04/22/2020,1
Libya X 04/23/2020,1
Libya X 04/24/2020,1
Libya X 04/25/2020,1
Libya X 04/26/2020,1
Libya X 04/27/2020,1
Libya X 04/28/2020,1
Libya X 04/29/2020,1
Libya X 04/30/2020,1
Libya X 05/01/2020,1
Libya X 05/02/2020,1
Libya X 05/03/2020,1
Libya X 05/04/2020,1
Libya X 05/05/2020,1
Libya X 05/06/2020,1
Libya X 05/07/2020,1
Libya X 05/08/2020,1
Libya X 05/09/2020,1
Libya X 05/10/2020,1
Libya X 05/11/2020,1
Libya X 05/12/2020,1
Libya X 05/13/2020,1
Libya X 05/14/2020,1
Libya X 05/15/2020,1
Libya X 05/16/2020,1
Libya X 05/17/2020,1
Libya X 05/18/2020,1
Libya X 05/19/2020,1
Libya X 05/20/2020,1
Libya X 05/21/2020,1
Libya X 05/22/2020,1
Libya X 05/23/2020,1
Libya X 05/24/2020,1
Libya X 05/25/2020,1
Libya X 05/26/2020,1
Libya X 05/27/2020,1
Libya X 05/28/2020,1
Libya X 05/29/2020,1
Libya X 05/30/2020,1
Libya X 05/31/2020,1
Libya X 06/01/2020,1
Libya X 06/02/2020,1
Libya X 06/03/2020,1
Libya X 06/04/2020,1
Libya X 06/05/2020,1
Libya X 06/06/2020,1
Libya X 06/07/2020,1
Liechtenstein X 03/06/2020,0
Liechtenstein X 03/07/2020,0
Liechtenstein X 03/08/2020,0
Liechtenstein X 03/09/2020,0
Liechtenstein X 03/10/2020,0
Liechtenstein X 03/11/2020,0
Liechtenstein X 03/12/2020,0
Liechtenstein X 03/13/2020,0
Liechtenstein X 03/14/2020,0
Liechtenstein X 03/15/2020,0
Liechtenstein X 03/16/2020,0
Liechtenstein X 03/17/2020,0
Liechtenstein X 03/18/2020,0
Liechtenstein X 03/19/2020,0
Liechtenstein X 03/20/2020,0
Liechtenstein X 03/21/2020,0
Liechtenstein X 03/22/2020,0
Liechtenstein X 03/23/2020,0
Liechtenstein X 03/24/2020,0
Liechtenstein X 03/25/2020,0
Liechtenstein X 03/26/2020,0
Liechtenstein X 03/27/2020,0
Liechtenstein X 03/28/2020,0
Liechtenstein X 03/29/2020,0
Liechtenstein X 03/30/2020,0
Liechtenstein X 03/31/2020,0
Liechtenstein X 04/01/2020,0
Liechtenstein X 04/02/2020,1
Liechtenstein X 04/03/2020,1
Liechtenstein X 04/04/2020,1
Liechtenstein X 04/05/2020,1
Liechtenstein X 04/06/2020,1
Liechtenstein X 04/07/2020,1
Liechtenstein X 04/08/2020,1
Liechtenstein X 04/09/2020,1
Liechtenstein X 04/10/2020,1
Liechtenstein X 04/11/2020,1
Liechtenstein X 04/12/2020,1
Liechtenstein X 04/13/2020,1
Liechtenstein X 04/14/2020,1
Liechtenstein X 04/15/2020,1
Liechtenstein X 04/16/2020,1
Liechtenstein X 04/17/2020,1
Liechtenstein X 04/18/2020,1
Liechtenstein X 04/19/2020,1
Liechtenstein X 04/20/2020,1
Liechtenstein X 04/21/2020,1
Liechtenstein X 04/22/2020,1
Liechtenstein X 04/23/2020,1
Liechtenstein X 04/24/2020,1
Liechtenstein X 04/25/2020,1
Liechtenstein X 04/26/2020,1
Liechtenstein X 04/27/2020,1
Liechtenstein X 04/28/2020,1
Liechtenstein X 04/29/2020,1
Liechtenstein X 04/30/2020,1
Liechtenstein X 05/01/2020,1
Liechtenstein X 05/02/2020,1
Liechtenstein X 05/03/2020,1
Liechtenstein X 05/04/2020,1
Liechtenstein X 05/05/2020,1
Liechtenstein X 05/06/2020,1
Liechtenstein X 05/07/2020,1
Liechtenstein X 05/08/2020,1
Liechtenstein X 05/09/2020,1
Liechtenstein X 05/10/2020,1
Liechtenstein X 05/11/2020,1
Liechtenstein X 05/12/2020,1
Liechtenstein X 05/13/2020,1
Liechtenstein X 05/14/2020,1
Liechtenstein X 05/15/2020,1
Liechtenstein X 05/16/2020,1
Liechtenstein X 05/17/2020,1
Liechtenstein X 05/18/2020,1
Liechtenstein X 05/19/2020,1
Liechtenstein X 05/20/2020,1
Liechtenstein X 05/21/2020,1
Liechtenstein X 05/22/2020,1
Liechtenstein X 05/23/2020,1
Liechtenstein X 05/24/2020,1
Liechtenstein X 05/25/2020,1
Liechtenstein X 05/26/2020,1
Liechtenstein X 05/27/2020,1
Liechtenstein X 05/28/2020,1
Liechtenstein X 05/29/2020,1
Liechtenstein X 05/30/2020,1
Liechtenstein X 05/31/2020,1
Liechtenstein X 06/01/2020,1
Liechtenstein X 06/02/2020,1
Liechtenstein X 06/03/2020,1
Liechtenstein X 06/04/2020,1
Liechtenstein X 06/05/2020,1
Liechtenstein X 06/06/2020,1
Liechtenstein X 06/07/2020,1
Lithuania X 03/06/2020,0
Lithuania X 03/07/2020,0
Lithuania X 03/08/2020,0
Lithuania X 03/09/2020,0
Lithuania X 03/10/2020,0
Lithuania X 03/11/2020,0
Lithuania X 03/12/2020,0
Lithuania X 03/13/2020,0
Lithuania X 03/14/2020,0
Lithuania X 03/15/2020,0
Lithuania X 03/16/2020,0
Lithuania X 03/17/2020,0
Lithuania X 03/18/2020,0
Lithuania X 03/19/2020,0
Lithuania X 03/20/2020,0
Lithuania X 03/21/2020,1
Lithuania X 03/22/2020,1
Lithuania X 03/23/2020,1
Lithuania X 03/24/2020,2
Lithuania X 03/25/2020,4
Lithuania X 03/26/2020,4
Lithuania X 03/27/2020,5
Lithuania X 03/28/2020,7
Lithuania X 03/29/2020,7
Lithuania X 03/30/2020,7
Lithuania X 03/31/2020,8
Lithuania X 04/01/2020,8
Lithuania X 04/02/2020,10
