Territory X Date,Target
Indonesia X 03/09/2020,0
Indonesia X 03/10/2020,0
Indonesia X 03/11/2020,1
Indonesia X 03/12/2020,1
Indonesia X 03/13/2020,4
Indonesia X 03/14/2020,5
Indonesia X 03/15/2020,5
Indonesia X 03/16/2020,5
Indonesia X 03/17/2020,5
Indonesia X 03/18/2020,19
Indonesia X 03/19/2020,25
Indonesia X 03/20/2020,32
Indonesia X 03/21/2020,38
Indonesia X 03/22/2020,48
Indonesia X 03/23/2020,49
Indonesia X 03/24/2020,55
Indonesia X 03/25/2020,58
Indonesia X 03/26/2020,78
Indonesia X 03/27/2020,87
Indonesia X 03/28/2020,102
Indonesia X 03/29/2020,114
Indonesia X 03/30/2020,122
Indonesia X 03/31/2020,136
Indonesia X 04/01/2020,157
Indonesia X 04/02/2020,167
Indonesia X 04/03/2020,180
Indonesia X 04/04/2020,192
Indonesia X 04/05/2020,206
Indonesia X 04/06/2020,220
Indonesia X 04/07/2020,237
Indonesia X 04/08/2020,253
Indonesia X 04/09/2020,270
Indonesia X 04/10/2020,287
Indonesia X 04/11/2020,306
Indonesia X 04/12/2020,326
Indonesia X 04/13/2020,348
Indonesia X 04/14/2020,368
Indonesia X 04/15/2020,390
Indonesia X 04/16/2020,410
Indonesia X 04/17/2020,432
Indonesia X 04/18/2020,455
Indonesia X 04/19/2020,481
Indonesia X 04/20/2020,505
Indonesia X 04/21/2020,532
Indonesia X 04/22/2020,558
Indonesia X 04/23/2020,587
Indonesia X 04/24/2020,616
Indonesia X 04/25/2020,647
Indonesia X 04/26/2020,678
Indonesia X 04/27/2020,710
Indonesia X 04/28/2020,740
Indonesia X 04/29/2020,773
Indonesia X 04/30/2020,806
Indonesia X 05/01/2020,843
Indonesia X 05/02/2020,879
Indonesia X 05/03/2020,916
Indonesia X 05/04/2020,954
Indonesia X 05/05/2020,994
Indonesia X 05/06/2020,1035
Indonesia X 05/07/2020,1078
Indonesia X 05/08/2020,1121
Indonesia X 05/09/2020,1165
Indonesia X 05/10/2020,1209
Indonesia X 05/11/2020,1254
Indonesia X 05/12/2020,1300
Indonesia X 05/13/2020,1350
Indonesia X 05/14/2020,1399
Indonesia X 05/15/2020,1449
Indonesia X 05/16/2020,1501
Indonesia X 05/17/2020,1555
Indonesia X 05/18/2020,1610
Indonesia X 05/19/2020,1667
Indonesia X 05/20/2020,1724
Indonesia X 05/21/2020,1783
Indonesia X 05/22/2020,1841
Indonesia X 05/23/2020,1900
Indonesia X 05/24/2020,1962
Indonesia X 05/25/2020,2027
Indonesia X 05/26/2020,2091
Indonesia X 05/27/2020,2157
Indonesia X 05/28/2020,2224
Indonesia X 05/29/2020,2294
Indonesia X 05/30/2020,2365
Indonesia X 05/31/2020,2438
Indonesia X 06/01/2020,2512
Indonesia X 06/02/2020,2587
Indonesia X 06/03/2020,2662
Indonesia X 06/04/2020,2739
Indonesia X 06/05/2020,2817
Indonesia X 06/06/2020,2899
Indonesia X 06/07/2020,2981
Iran (Islamic Republic of) X 03/06/2020,124
Iran (Islamic Republic of) X 03/07/2020,145
Iran (Islamic Republic of) X 03/08/2020,194
Iran (Islamic Republic of) X 03/09/2020,237
Iran (Islamic Republic of) X 03/10/2020,291
Iran (Islamic Republic of) X 03/11/2020,354
Iran (Islamic Republic of) X 03/12/2020,429
Iran (Islamic Republic of) X 03/13/2020,514
Iran (Islamic Republic of) X 03/14/2020,611
Iran (Islamic Republic of) X 03/15/2020,724
Iran (Islamic Republic of) X 03/16/2020,853
Iran (Islamic Republic of) X 03/17/2020,988
Iran (Islamic Republic of) X 03/18/2020,1135
Iran (Islamic Republic of) X 03/19/2020,1284
Iran (Islamic Republic of) X 03/20/2020,1433
Iran (Islamic Republic of) X 03/21/2020,1556
Iran (Islamic Republic of) X 03/22/2020,1685
Iran (Islamic Republic of) X 03/23/2020,1812
Iran (Islamic Republic of) X 03/24/2020,1934
Iran (Islamic Republic of) X 03/25/2020,2077
Iran (Islamic Republic of) X 03/26/2020,2234
Iran (Islamic Republic of) X 03/27/2020,2378
Iran (Islamic Republic of) X 03/28/2020,2517
Iran (Islamic Republic of) X 03/29/2020,2640
Iran (Islamic Republic of) X 03/30/2020,2757
Iran (Islamic Republic of) X 03/31/2020,2898
Iran (Islamic Republic of) X 04/01/2020,3036
Iran (Islamic Republic of) X 04/02/2020,3140
Iran (Islamic Republic of) X 04/03/2020,3242
Iran (Islamic Republic of) X 04/04/2020,3339
Iran (Islamic Republic of) X 04/05/2020,3431
Iran (Islamic Republic of) X 04/06/2020,3532
Iran (Islamic Republic of) X 04/07/2020,3640
Iran (Islamic Republic of) X 04/08/2020,3742
Iran (Islamic Republic of) X 04/09/2020,3843
Iran (Islamic Republic of) X 04/10/2020,3934
Iran (Islamic Republic of) X 04/11/2020,4024
Iran (Islamic Republic of) X 04/12/2020,4124
Iran (Islamic Republic of) X 04/13/2020,4224
Iran (Islamic Republic of) X 04/14/2020,4303
Iran (Islamic Republic of) X 04/15/2020,4381
Iran (Islamic Republic of) X 04/16/2020,4455
Iran (Islamic Republic of) X 04/17/2020,4525
Iran (Islamic Republic of) X 04/18/2020,4603
Iran (Islamic Republic of) X 04/19/2020,4689
Iran (Islamic Republic of) X 04/20/2020,4767
Iran (Islamic Republic of) X 04/21/2020,4845
Iran (Islamic Republic of) X 04/22/2020,4913
Iran (Islamic Republic of) X 04/23/2020,4979
Iran (Islamic Republic of) X 04/24/2020,5055
Iran (Islamic Republic of) X 04/25/2020,5131
Iran (Islamic Republic of) X 04/26/2020,5186
Iran (Islamic Republic of) X 04/27/2020,5241
Iran (Islamic Republic of) X 04/28/2020,5292
Iran (Islamic Republic of) X 04/29/2020,5339
Iran (Islamic Republic of) X 04/30/2020,5394
Iran (Islamic Republic of) X 05/01/2020,5456
Iran (Islamic Republic of) X 05/02/2020,5511
Iran (Islamic Republic of) X 05/03/2020,5565
Iran (Islamic Republic of) X 05/04/2020,5609
Iran (Islamic Republic of) X 05/05/2020,5650
Iran (Islamic Republic of) X 05/06/2020,5701
Iran (Islamic Republic of) X 05/07/2020,5751
Iran (Islamic Republic of) X 05/08/2020,5780
Iran (Islamic Republic of) X 05/09/2020,5810
Iran (Islamic Republic of) X 05/10/2020,5836
Iran (Islamic Republic of) X 05/11/2020,5857
Iran (Islamic Republic of) X 05/12/2020,5888
Iran (Islamic Republic of) X 05/13/2020,5924
Iran (Islamic Republic of) X 05/14/2020,5953
Iran (Islamic Republic of) X 05/15/2020,5981
Iran (Islamic Republic of) X 05/16/2020,5999
Iran (Islamic Republic of) X 05/17/2020,6013
Iran (Islamic Republic of) X 05/18/2020,6038
Iran (Islamic Republic of) X 05/19/2020,6061
Iran (Islamic Republic of) X 05/20/2020,6063
Iran (Islamic Republic of) X 05/21/2020,6066
Iran (Islamic Republic of) X 05/22/2020,6065
Iran (Islamic Republic of) X 05/23/2020,6059
Iran (Islamic Republic of) X 05/24/2020,6062
Iran (Islamic Republic of) X 05/25/2020,6071
Iran (Islamic Republic of) X 05/26/2020,6073
Iran (Islamic Republic of) X 05/27/2020,6074
Iran (Islamic Republic of) X 05/28/2020,6063
Iran (Islamic Republic of) X 05/29/2020,6050
Iran (Islamic Republic of) X 05/30/2020,6046
Iran (Islamic Republic of) X 05/31/2020,6041
Iran (Islamic Republic of) X 06/01/2020,6015
Iran (Islamic Republic of) X 06/02/2020,5990
Iran (Islamic Republic of) X 06/03/2020,5960
Iran (Islamic Republic of) X 06/04/2020,5926
Iran (Islamic Republic of) X 06/05/2020,5901
Iran (Islamic Republic of) X 06/06/2020,5882
Iran (Islamic Republic of) X 06/07/2020,5855
Iraq X 03/06/2020,3
Iraq X 03/07/2020,4
Iraq X 03/08/2020,6
Iraq X 03/09/2020,6
Iraq X 03/10/2020,7
Iraq X 03/11/2020,7
Iraq X 03/12/2020,8
Iraq X 03/13/2020,9
Iraq X 03/14/2020,10
Iraq X 03/15/2020,10
Iraq X 03/16/2020,10
Iraq X 03/17/2020,11
Iraq X 03/18/2020,12
Iraq X 03/19/2020,13
Iraq X 03/20/2020,17
Iraq X 03/21/2020,17
Iraq X 03/22/2020,20
Iraq X 03/23/2020,23
Iraq X 03/24/2020,27
Iraq X 03/25/2020,29
Iraq X 03/26/2020,36
Iraq X 03/27/2020,40
Iraq X 03/28/2020,42
Iraq X 03/29/2020,42
Iraq X 03/30/2020,46
Iraq X 03/31/2020,50
Iraq X 04/01/2020,52
Iraq X 04/02/2020,53
Iraq X 04/03/2020,56
Iraq X 04/04/2020,59
Iraq X 04/05/2020,63
Iraq X 04/06/2020,67
Iraq X 04/07/2020,72
Iraq X 04/08/2020,77
Iraq X 04/09/2020,80
Iraq X 04/10/2020,83
Iraq X 04/11/2020,88
Iraq X 04/12/2020,93
Iraq X 04/13/2020,98
Iraq X 04/14/2020,102
Iraq X 04/15/2020,107
Iraq X 04/16/2020,112
Iraq X 04/17/2020,119
Iraq X 04/18/2020,124
Iraq X 04/19/2020,132
Iraq X 04/20/2020,138
Iraq X 04/21/2020,144
Iraq X 04/22/2020,149
Iraq X 04/23/2020,156
Iraq X 04/24/2020,163
Iraq X 04/25/2020,170
Iraq X 04/26/2020,176
Iraq X 04/27/2020,184
Iraq X 04/28/2020,192
Iraq X 04/29/2020,200
Iraq X 04/30/2020,208
Iraq X 05/01/2020,218
Iraq X 05/02/2020,227
Iraq X 05/03/2020,235
Iraq X 05/04/2020,243
Iraq X 05/05/2020,252
Iraq X 05/06/2020,262
Iraq X 05/07/2020,272
Iraq X 05/08/2020,281
Iraq X 05/09/2020,291
Iraq X 05/10/2020,302
Iraq X 05/11/2020,313
Iraq X 05/12/2020,324
Iraq X 05/13/2020,337
Iraq X 05/14/2020,348
Iraq X 05/15/2020,359
Iraq X 05/16/2020,370
Iraq X 05/17/2020,383
Iraq X 05/18/2020,395
Iraq X 05/19/2020,408
Iraq X 05/20/2020,420
Iraq X 05/21/2020,434
Iraq X 05/22/2020,447
Iraq X 05/23/2020,462
Iraq X 05/24/2020,476
Iraq X 05/25/2020,492
Iraq X 05/26/2020,507
Iraq X 05/27/2020,522
Iraq X 05/28/2020,536
Iraq X 05/29/2020,552
Iraq X 05/30/2020,568
Iraq X 05/31/2020,584
Iraq X 06/01/2020,600
Iraq X 06/02/2020,617
Iraq X 06/03/2020,634
Iraq X 06/04/2020,652
Iraq X 06/05/2020,670
Iraq X 06/06/2020,690
Iraq X 06/07/2020,709
Ireland X 03/06/2020,0
Ireland X 03/07/2020,0
Ireland X 03/08/2020,0
Ireland X 03/09/2020,0
Ireland X 03/10/2020,0
Ireland X 03/11/2020,1
Ireland X 03/12/2020,1
Ireland X 03/13/2020,1
Ireland X 03/14/2020,2
Ireland X 03/15/2020,2
Ireland X 03/16/2020,2
Ireland X 03/17/2020,2
Ireland X 03/18/2020,2
Ireland X 03/19/2020,3
Ireland X 03/20/2020,3
Ireland X 03/21/2020,3
Ireland X 03/22/2020,4
Ireland X 03/23/2020,6
Ireland X 03/24/2020,7
Ireland X 03/25/2020,9
Ireland X 03/26/2020,19
Ireland X 03/27/2020,22
Ireland X 03/28/2020,36
Ireland X 03/29/2020,46
Ireland X 03/30/2020,54
Ireland X 03/31/2020,71
Ireland X 04/01/2020,85
Ireland X 04/02/2020,97
Ireland X 04/03/2020,116
Ireland X 04/04/2020,132
Ireland X 04/05/2020,149
Ireland X 04/06/2020,168
Ireland X 04/07/2020,193
Ireland X 04/08/2020,213
Ireland X 04/09/2020,244
Ireland X 04/10/2020,271
Ireland X 04/11/2020,297
Ireland X 04/12/2020,330
Ireland X 04/13/2020,361
Ireland X 04/14/2020,392
Ireland X 04/15/2020,427
Ireland X 04/16/2020,461
Ireland X 04/17/2020,496
Ireland X 04/18/2020,532
Ireland X 04/19/2020,575
Ireland X 04/20/2020,612
Ireland X 04/21/2020,660
Ireland X 04/22/2020,704
Ireland X 04/23/2020,746
Ireland X 04/24/2020,797
Ireland X 04/25/2020,845
Ireland X 04/26/2020,892
Ireland X 04/27/2020,944
Ireland X 04/28/2020,994
Ireland X 04/29/2020,1045
Ireland X 04/30/2020,1098
Ireland X 05/01/2020,1157
Ireland X 05/02/2020,1211
Ireland X 05/03/2020,1275
Ireland X 05/04/2020,1334
Ireland X 05/05/2020,1392
Ireland X 05/06/2020,1459
Ireland X 05/07/2020,1522
Ireland X 05/08/2020,1585
Ireland X 05/09/2020,1652
Ireland X 05/10/2020,1718
Ireland X 05/11/2020,1784
Ireland X 05/12/2020,1853
Ireland X 05/13/2020,1927
Ireland X 05/14/2020,1996
Ireland X 05/15/2020,2075
Ireland X 05/16/2020,2150
Ireland X 05/17/2020,2223
Ireland X 05/18/2020,2304
Ireland X 05/19/2020,2382
Ireland X 05/20/2020,2460
Ireland X 05/21/2020,2543
Ireland X 05/22/2020,2623
Ireland X 05/23/2020,2704
Ireland X 05/24/2020,2787
Ireland X 05/25/2020,2877
Ireland X 05/26/2020,2960
Ireland X 05/27/2020,3054
Ireland X 05/28/2020,3144
Ireland X 05/29/2020,3232
Ireland X 05/30/2020,3328
Ireland X 05/31/2020,3421
Ireland X 06/01/2020,3513
Ireland X 06/02/2020,3610
Ireland X 06/03/2020,3706
Ireland X 06/04/2020,3802
Ireland X 06/05/2020,3900
Ireland X 06/06/2020,4004
Ireland X 06/07/2020,4103
Israel X 03/06/2020,0
Israel X 03/07/2020,0
Israel X 03/08/2020,0
Israel X 03/09/2020,0
Israel X 03/10/2020,0
Israel X 03/11/2020,0
Israel X 03/12/2020,0
Israel X 03/13/2020,0
Israel X 03/14/2020,0
Israel X 03/15/2020,0
Israel X 03/16/2020,0
Israel X 03/17/2020,0
Israel X 03/18/2020,0
Israel X 03/19/2020,0
Israel X 03/20/2020,0
Israel X 03/21/2020,1
Israel X 03/22/2020,1
Israel X 03/23/2020,1
Israel X 03/24/2020,3
Israel X 03/25/2020,5
Israel X 03/26/2020,8
Israel X 03/27/2020,12
Israel X 03/28/2020,12
Israel X 03/29/2020,15
Israel X 03/30/2020,16
Israel X 03/31/2020,20
Israel X 04/01/2020,26
Israel X 04/02/2020,31
Israel X 04/03/2020,35
Israel X 04/04/2020,39
Israel X 04/05/2020,45
Israel X 04/06/2020,51
Israel X 04/07/2020,57
Israel X 04/08/2020,65
Israel X 04/09/2020,68
Israel X 04/10/2020,75
Israel X 04/11/2020,79
Israel X 04/12/2020,86
Israel X 04/13/2020,96
Israel X 04/14/2020,104
Israel X 04/15/2020,112
Israel X 04/16/2020,119
Israel X 04/17/2020,128
Israel X 04/18/2020,137
Israel X 04/19/2020,147
Israel X 04/20/2020,158
Israel X 04/21/2020,164
Israel X 04/22/2020,174
Israel X 04/23/2020,181
Israel X 04/24/2020,191
Israel X 04/25/2020,204
Israel X 04/26/2020,216
Israel X 04/27/2020,227
Israel X 04/28/2020,237
Israel X 04/29/2020,250
Israel X 04/30/2020,262
Israel X 05/01/2020,275
Israel X 05/02/2020,289
Israel X 05/03/2020,298
Israel X 05/04/2020,311
Israel X 05/05/2020,322
Israel X 05/06/2020,335
Israel X 05/07/2020,351
Israel X 05/08/2020,366
Israel X 05/09/2020,380
Israel X 05/10/2020,394
Israel X 05/11/2020,410
Israel X 05/12/2020,426
Israel X 05/13/2020,442
Israel X 05/14/2020,460
Israel X 05/15/2020,473
Israel X 05/16/2020,489
Israel X 05/17/2020,503
Israel X 05/18/2020,520
Israel X 05/19/2020,540
Israel X 05/20/2020,558
Israel X 05/21/2020,576
Israel X 05/22/2020,594
Israel X 05/23/2020,614
Israel X 05/24/2020,633
Israel X 05/25/2020,653
Israel X 05/26/2020,675
Israel X 05/27/2020,692
Israel X 05/28/2020,712
Israel X 05/29/2020,730
Israel X 05/30/2020,751
Israel X 05/31/2020,774
Israel X 06/01/2020,797
Israel X 06/02/2020,819
Israel X 06/03/2020,841
Israel X 06/04/2020,865
Israel X 06/05/2020,888
Israel X 06/06/2020,913
Israel X 06/07/2020,938
Italy X 03/06/2020,197
Italy X 03/07/2020,233
Italy X 03/08/2020,366
Italy X 03/09/2020,463
Italy X 03/10/2020,631
Italy X 03/11/2020,827
Italy X 03/12/2020,827
Italy X 03/13/2020,1266
Italy X 03/14/2020,1441
Italy X 03/15/2020,1809
Italy X 03/16/2020,2158
Italy X 03/17/2020,2503
Italy X 03/18/2020,2978
Italy X 03/19/2020,3405
Italy X 03/20/2020,4032
Italy X 03/21/2020,4825
Italy X 03/22/2020,5476
Italy X 03/23/2020,6077
Italy X 03/24/2020,6820
Italy X 03/25/2020,7503
Italy X 03/26/2020,8215
Italy X 03/27/2020,9134
Italy X 03/28/2020,10023
Italy X 03/29/2020,10779
Italy X 03/30/2020,11591
Italy X 03/31/2020,12428
Italy X 04/01/2020,13155
Italy X 04/02/2020,13913
Italy X 04/03/2020,14615
Italy X 04/04/2020,15241
Italy X 04/05/2020,15789
Italy X 04/06/2020,16477
Italy X 04/07/2020,17003
Italy X 04/08/2020,17685
Italy X 04/09/2020,18301
Italy X 04/10/2020,18806
Italy X 04/11/2020,19363
Italy X 04/12/2020,19869
Italy X 04/13/2020,20380
Italy X 04/14/2020,20996
Italy X 04/15/2020,21439
Italy X 04/16/2020,21787
Italy X 04/17/2020,22133
Italy X 04/18/2020,22485
Italy X 04/19/2020,22737
Italy X 04/20/2020,23139
Italy X 04/21/2020,23462
Italy X 04/22/2020,23636
Italy X 04/23/2020,23837
Italy X 04/24/2020,24000
Italy X 04/25/2020,24089
Italy X 04/26/2020,24284
Italy X 04/27/2020,24307
Italy X 04/28/2020,24235
Italy X 04/29/2020,24112
Italy X 04/30/2020,24048
Italy X 05/01/2020,23842
Italy X 05/02/2020,23781
Italy X 05/03/2020,23639
Italy X 05/04/2020,23361
Italy X 05/05/2020,23119
Italy X 05/06/2020,22832
Italy X 05/07/2020,22510
Italy X 05/08/2020,22310
Italy X 05/09/2020,21941
Italy X 05/10/2020,21489
Italy X 05/11/2020,21022
Italy X 05/12/2020,20601
Italy X 05/13/2020,20074
Italy X 05/14/2020,19710
Italy X 05/15/2020,19283
Italy X 05/16/2020,18732
Italy X 05/17/2020,18234
Italy X 05/18/2020,17715
Italy X 05/19/2020,17164
Italy X 05/20/2020,16762
Italy X 05/21/2020,16215
Italy X 05/22/2020,15611
Italy X 05/23/2020,15005
Italy X 05/24/2020,14483
Italy X 05/25/2020,13868
Italy X 05/26/2020,13439
Italy X 05/27/2020,12970
Italy X 05/28/2020,12403
Italy X 05/29/2020,11912
Italy X 05/30/2020,11420
Italy X 05/31/2020,10926
Italy X 06/01/2020,10608
Italy X 06/02/2020,10166
Italy X 06/03/2020,9690
Italy X 06/04/2020,9238
Italy X 06/05/2020,8886
Italy X 06/06/2020,8467
Italy X 06/07/2020,8253
Jamaica X 03/06/2020,0
Jamaica X 03/07/2020,0
Jamaica X 03/08/2020,0
Jamaica X 03/09/2020,0
Jamaica X 03/10/2020,0
Jamaica X 03/11/2020,0
Jamaica X 03/12/2020,0
Jamaica X 03/13/2020,0
Jamaica X 03/14/2020,0
Jamaica X 03/15/2020,0
Jamaica X 03/16/2020,0
Jamaica X 03/17/2020,0
Jamaica X 03/18/2020,0
Jamaica X 03/19/2020,1
Jamaica X 03/20/2020,1
Jamaica X 03/21/2020,1
Jamaica X 03/22/2020,1
Jamaica X 03/23/2020,1
Jamaica X 03/24/2020,1
Jamaica X 03/25/2020,1
Jamaica X 03/26/2020,1
Jamaica X 03/27/2020,1
Jamaica X 03/28/2020,1
Jamaica X 03/29/2020,1
Jamaica X 03/30/2020,1
Jamaica X 03/31/2020,1
Jamaica X 04/01/2020,3
Jamaica X 04/02/2020,1
Jamaica X 04/03/2020,3
Jamaica X 04/04/2020,1
Jamaica X 04/05/2020,2
Jamaica X 04/06/2020,1
Jamaica X 04/07/2020,2
Jamaica X 04/08/2020,1
Jamaica X 04/09/2020,2
Jamaica X 04/10/2020,1
Jamaica X 04/11/2020,2
Jamaica X 04/12/2020,2
Jamaica X 04/13/2020,4
Jamaica X 04/14/2020,2
Jamaica X 04/15/2020,3
Jamaica X 04/16/2020,2
Jamaica X 04/17/2020,3
Jamaica X 04/18/2020,2
Jamaica X 04/19/2020,3
Jamaica X 04/20/2020,2
Jamaica X 04/21/2020,3
Jamaica X 04/22/2020,2
Jamaica X 04/23/2020,2
Jamaica X 04/24/2020,2
Jamaica X 04/25/2020,4
Jamaica X 04/26/2020,2
Jamaica X 04/27/2020,4
Jamaica X 04/28/2020,2
Jamaica X 04/29/2020,3
Jamaica X 04/30/2020,2
Jamaica X 05/01/2020,3
Jamaica X 05/02/2020,2
Jamaica X 05/03/2020,3
Jamaica X 05/04/2020,2
Jamaica X 05/05/2020,3
Jamaica X 05/06/2020,2
Jamaica X 05/07/2020,5
Jamaica X 05/08/2020,2
Jamaica X 05/09/2020,4
Jamaica X 05/10/2020,2
Jamaica X 05/11/2020,4
Jamaica X 05/12/2020,2
Jamaica X 05/13/2020,3
Jamaica X 05/14/2020,2
Jamaica X 05/15/2020,3
Jamaica X 05/16/2020,2
Jamaica X 05/17/2020,3
Jamaica X 05/18/2020,2
Jamaica X 05/19/2020,5
Jamaica X 05/20/2020,3
Jamaica X 05/21/2020,4
Jamaica X 05/22/2020,3
Jamaica X 05/23/2020,4
Jamaica X 05/24/2020,3
Jamaica X 05/25/2020,4
Jamaica X 05/26/2020,3
Jamaica X 05/27/2020,4
Jamaica X 05/28/2020,3
Jamaica X 05/29/2020,3
Jamaica X 05/30/2020,3
Jamaica X 05/31/2020,5
Jamaica X 06/01/2020,3
Jamaica X 06/02/2020,5
Jamaica X 06/03/2020,3
Jamaica X 06/04/2020,4
Jamaica X 06/05/2020,3
Jamaica X 06/06/2020,4
Jamaica X 06/07/2020,3
Japan X 03/06/2020,6
Japan X 03/07/2020,6
Japan X 03/08/2020,6
Japan X 03/09/2020,10
Japan X 03/10/2020,10
Japan X 03/11/2020,15
Japan X 03/12/2020,16
Japan X 03/13/2020,19
Japan X 03/14/2020,22
Japan X 03/15/2020,22
Japan X 03/16/2020,27
Japan X 03/17/2020,29
Japan X 03/18/2020,29
Japan X 03/19/2020,29
Japan X 03/20/2020,33
Japan X 03/21/2020,35
Japan X 03/22/2020,41
Japan X 03/23/2020,42
Japan X 03/24/2020,43
Japan X 03/25/2020,45
Japan X 03/26/2020,47
Japan X 03/27/2020,49
Japan X 03/28/2020,52
Japan X 03/29/2020,54
Japan X 03/30/2020,54
Japan X 03/31/2020,56
Japan X 04/01/2020,57
Japan X 04/02/2020,60
Japan X 04/03/2020,62
Japan X 04/04/2020,65
Japan X 04/05/2020,66
Japan X 04/06/2020,68
Japan X 04/07/2020,70
Japan X 04/08/2020,70
Japan X 04/09/2020,74
Japan X 04/10/2020,75
Japan X 04/11/2020,74
Japan X 04/12/2020,74
Japan X 04/13/2020,76
Japan X 04/14/2020,78
Japan X 04/15/2020,81
Japan X 04/16/2020,82
Japan X 04/17/2020,82
Japan X 04/18/2020,83
Japan X 04/19/2020,84
Japan X 04/20/2020,84
Japan X 04/21/2020,86
Japan X 04/22/2020,87
Japan X 04/23/2020,85
Japan X 04/24/2020,85
Japan X 04/25/2020,85
Japan X 04/26/2020,87
Japan X 04/27/2020,89
Japan X 04/28/2020,90
Japan X 04/29/2020,89
Japan X 04/30/2020,89
Japan X 05/01/2020,89
Japan X 05/02/2020,88
Japan X 05/03/2020,90
Japan X 05/04/2020,89
Japan X 05/05/2020,87
Japan X 05/06/2020,85
Japan X 05/07/2020,85
Japan X 05/08/2020,85
Japan X 05/09/2020,86
Japan X 05/10/2020,86
Japan X 05/11/2020,83
Japan X 05/12/2020,83
Japan X 05/13/2020,82
Japan X 05/14/2020,80
Japan X 05/15/2020,80
Japan X 05/16/2020,78
Japan X 05/17/2020,75
Japan X 05/18/2020,72
Japan X 05/19/2020,70
Japan X 05/20/2020,70
Japan X 05/21/2020,69
Japan X 05/22/2020,68
Japan X 05/23/2020,65
Japan X 05/24/2020,63
Japan X 05/25/2020,61
Japan X 05/26/2020,58
Japan X 05/27/2020,57
Japan X 05/28/2020,54
Japan X 05/29/2020,49
Japan X 05/30/2020,45
Japan X 05/31/2020,42
Japan X 06/01/2020,40
Japan X 06/02/2020,39
Japan X 06/03/2020,36
Japan X 06/04/2020,32
Japan X 06/05/2020,29
Japan X 06/06/2020,25
Japan X 06/07/2020,21
Jordan X 03/06/2020,0
Jordan X 03/07/2020,0
Jordan X 03/08/2020,0
Jordan X 03/09/2020,0
Jordan X 03/10/2020,0
Jordan X 03/11/2020,0
Jordan X 03/12/2020,0
Jordan X 03/13/2020,0
Jordan X 03/14/2020,0
Jordan X 03/15/2020,0
Jordan X 03/16/2020,0
Jordan X 03/17/2020,0
Jordan X 03/18/2020,0
Jordan X 03/19/2020,0
Jordan X 03/20/2020,0
Jordan X 03/21/2020,0
Jordan X 03/22/2020,0
Jordan X 03/23/2020,0
Jordan X 03/24/2020,0
Jordan X 03/25/2020,0
Jordan X 03/26/2020,0
Jordan X 03/27/2020,1
Jordan X 03/28/2020,1
Jordan X 03/29/2020,3
Jordan X 03/30/2020,5
Jordan X 03/31/2020,5
Jordan X 04/01/2020,5
Jordan X 04/02/2020,5
Jordan X 04/03/2020,4
Jordan X 04/04/2020,3
Jordan X 04/05/2020,3
Jordan X 04/06/2020,2
Jordan X 04/07/2020,2
Jordan X 04/08/2020,2
Jordan X 04/09/2020,2
Jordan X 04/10/2020,3
Jordan X 04/11/2020,5
Jordan X 04/12/2020,5
Jordan X 04/13/2020,5
Jordan X 04/14/2020,4
Jordan X 04/15/2020,4
Jordan X 04/16/2020,3
Jordan X 04/17/2020,2
Jordan X 04/18/2020,2
Jordan X 04/19/2020,1
Jordan X 04/20/2020,2
Jordan X 04/21/2020,1
Jordan X 04/22/2020,3
Jordan X 04/23/2020,5
Jordan X 04/24/2020,4
Jordan X 04/25/2020,4
Jordan X 04/26/2020,4
Jordan X 04/27/2020,3
Jordan X 04/28/2020,2
Jordan X 04/29/2020,2
Jordan X 04/30/2020,1
Jordan X 05/01/2020,0
Jordan X 05/02/2020,1
Jordan X 05/03/2020,1
Jordan X 05/04/2020,2
Jordan X 05/05/2020,4
Jordan X 05/06/2020,4
Jordan X 05/07/2020,3
Jordan X 05/08/2020,3
Jordan X 05/09/2020,2
Jordan X 05/10/2020,2
Jordan X 05/11/2020,1
Jordan X 05/12/2020,0
Jordan X 05/13/2020,0
Jordan X 05/14/2020,1
Jordan X 05/15/2020,0
Jordan X 05/16/2020,2
Jordan X 05/17/2020,3
Jordan X 05/18/2020,3
Jordan X 05/19/2020,3
Jordan X 05/20/2020,2
Jordan X 05/21/2020,2
Jordan X 05/22/2020,1
Jordan X 05/23/2020,1
Jordan X 05/24/2020,0
Jordan X 05/25/2020,0
Jordan X 05/26/2020,0
Jordan X 05/27/2020,0
Jordan X 05/28/2020,1
Jordan X 05/29/2020,3
Jordan X 05/30/2020,3
Jordan X 05/31/2020,3
Jordan X 06/01/2020,2
Jordan X 06/02/2020,2
Jordan X 06/03/2020,1
Jordan X 06/04/2020,0
Jordan X 06/05/2020,0
Jordan X 06/06/2020,0
Jordan X 06/07/2020,0
Kazakhstan X 03/06/2020,0
Kazakhstan X 03/07/2020,0
Kazakhstan X 03/08/2020,0
Kazakhstan X 03/09/2020,0
Kazakhstan X 03/10/2020,0
Kazakhstan X 03/11/2020,0
Kazakhstan X 03/12/2020,0
Kazakhstan X 03/13/2020,0
Kazakhstan X 03/14/2020,0
Kazakhstan X 03/15/2020,0
Kazakhstan X 03/16/2020,0
Kazakhstan X 03/17/2020,0
Kazakhstan X 03/18/2020,0
Kazakhstan X 03/19/2020,0
Kazakhstan X 03/20/2020,3
Kazakhstan X 03/21/2020,0
Kazakhstan X 03/22/2020,0
Kazakhstan X 03/23/2020,0
Kazakhstan X 03/24/2020,0
